relation,source,target
r_cname,Domain_f90bc78d89b481204002e3518e153baa3904f35e596ce90e353fbb05ba5fd415,Domain_180d6b96f18b2f77586dee834b86b5e1f412c280268769a848cb6a2f7a54132a
r_subdomain,Domain_110fb52a3afd8dbd4d2c36688306166f216e5a19362ae554addf7677ee568aea,Domain_180d6b96f18b2f77586dee834b86b5e1f412c280268769a848cb6a2f7a54132a
r_dns_a,Domain_1908eaf78617c0e73c3c74c6428e946028bacd04d86d9f1681c843beefc8b9c1,IP_8825af1b085a177c9fbe38f62c83937cb896fd4c46cc6726fd9c641e5c0fea60
r_cert,Domain_1908eaf78617c0e73c3c74c6428e946028bacd04d86d9f1681c843beefc8b9c1,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_dns_a,Domain_1d52342367455ec0e296a04f08d643ef6aa19569bd0f19deaaee3574905213fe,IP_8825af1b085a177c9fbe38f62c83937cb896fd4c46cc6726fd9c641e5c0fea60
r_cert,Domain_1d52342367455ec0e296a04f08d643ef6aa19569bd0f19deaaee3574905213fe,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_dns_a,Domain_1e60cb1ea4d04f678de7df0f3e4ecd39afc394e0a81fc24f80acfc5c1c5f540d,IP_8825af1b085a177c9fbe38f62c83937cb896fd4c46cc6726fd9c641e5c0fea60
r_cert,Domain_1e60cb1ea4d04f678de7df0f3e4ecd39afc394e0a81fc24f80acfc5c1c5f540d,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_whois_email,Domain_27db29359ccab3c055972c97d65356835ab6e257dff62af34db4593b63cf6792,Whois_Email_91e0f65f5e2ade2b90edc1f31fe989f138a39f35650688c2da28ebb5ba29a7d8
r_whois_email,Domain_29a2c99c65221a682f99e46967159b995e66665a413db8c2c4947fa77dd1a535,Whois_Email_91e0f65f5e2ade2b90edc1f31fe989f138a39f35650688c2da28ebb5ba29a7d8
r_whois_email,Domain_acb4e4c62022d5a64a850bbe854822afed6fd03183eec40649a80f1740e05c63,Whois_Email_91e0f65f5e2ade2b90edc1f31fe989f138a39f35650688c2da28ebb5ba29a7d8
r_subdomain,Domain_110fb52a3afd8dbd4d2c36688306166f216e5a19362ae554addf7677ee568aea,Domain_0914d4401150248580388fb181d674afbb12147a4763827f519c13c2007e11f2
r_subdomain,Domain_110fb52a3afd8dbd4d2c36688306166f216e5a19362ae554addf7677ee568aea,Domain_281a1e018d769cb5ef03b7cfd42ac27c86afa3b001f29011527448d4b6dfa754
r_subdomain,Domain_110fb52a3afd8dbd4d2c36688306166f216e5a19362ae554addf7677ee568aea,Domain_98a116da515c30df43c680633c3df177155eac65feefa9997924e9fbdd846725
r_cert,Domain_98a116da515c30df43c680633c3df177155eac65feefa9997924e9fbdd846725,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_subdomain,Domain_110fb52a3afd8dbd4d2c36688306166f216e5a19362ae554addf7677ee568aea,Domain_a5b352fdfeaee470a7b9125a7937c5e27893b1fb797cae54c8ed3b03cca22257
r_cert,Domain_a5b352fdfeaee470a7b9125a7937c5e27893b1fb797cae54c8ed3b03cca22257,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_cert_chain,Cert_010b34da968b7657eb05ed2ef15d7d745a8523eefdff6e92323549c529db418a,Cert_c01f10c61adcaa00ba6d4b85d30ec802bae76597915d7da4f8f094714ab0c597
r_cert_chain,Cert_01ec6d9505bf86a1a2824f887e2e9f4b8940ed63c46d099ff2af1dbb2d42e339,Cert_c01f10c61adcaa00ba6d4b85d30ec802bae76597915d7da4f8f094714ab0c597
r_cert_chain,Cert_020a6370aa6dffaa2cf140119912247fcd2b5454a9292c88706f91f6c2e8b872,Cert_c01f10c61adcaa00ba6d4b85d30ec802bae76597915d7da4f8f094714ab0c597
r_cert_chain,Cert_021f05617da4a2d3f577fdea8fcc77f9e60ecd49272c43cc2c6ddf82d82748cb,Cert_c01f10c61adcaa00ba6d4b85d30ec802bae76597915d7da4f8f094714ab0c597
r_cert_chain,Cert_022b48c582a3dff2bf657ff57d5baa306e4ca196138522dbc7e6175081b9a8d4,Cert_c01f10c61adcaa00ba6d4b85d30ec802bae76597915d7da4f8f094714ab0c597
r_cert_chain,Cert_029eb41434217bcea185f5e8fa666d65f3b0ad41b02e2aafb3232c68903f6696,Cert_c01f10c61adcaa00ba6d4b85d30ec802bae76597915d7da4f8f094714ab0c597
r_cert_chain,Cert_02a8d6ec63a9006cd293fa321fba3ae30eafb9cde98965e37f699015d0e1a71f,Cert_c01f10c61adcaa00ba6d4b85d30ec802bae76597915d7da4f8f094714ab0c597
r_cert_chain,Cert_02db94208c937628890bdb6d8b08b4e143bc9a942f904018f4218b017b48842f,Cert_c01f10c61adcaa00ba6d4b85d30ec802bae76597915d7da4f8f094714ab0c597
r_cert_chain,Cert_0374a2d027ca0d3b4a0ab117026857bcb4964fb086d73554f8c3adb80874edee,Cert_c01f10c61adcaa00ba6d4b85d30ec802bae76597915d7da4f8f094714ab0c597
r_cert_chain,Cert_0819079bc0bfa9dcdf69802e793822876ad70a36c0d96cf8931b9d122118bb6e,Cert_c01f10c61adcaa00ba6d4b85d30ec802bae76597915d7da4f8f094714ab0c597
r_cert_chain,Cert_091e49a6145e50a175feddf062965501db2c50f3faac7f4e4759531c52b117dc,Cert_c01f10c61adcaa00ba6d4b85d30ec802bae76597915d7da4f8f094714ab0c597
r_cert_chain,Cert_0a01948812d0ea8d6d60c1958b3146aa4d482206ab37b4ecd61fe7876fd84ab2,Cert_c01f10c61adcaa00ba6d4b85d30ec802bae76597915d7da4f8f094714ab0c597
r_cert_chain,Cert_0cba6c144552ea85cb8e36a460ffd8f81fd67d43fd4fcfd33821c59b036d375d,Cert_c01f10c61adcaa00ba6d4b85d30ec802bae76597915d7da4f8f094714ab0c597
r_cert_chain,Cert_0d09faaa8567385792c4125128782b9e99deae5c115f409ecbc35b24319539cf,Cert_c01f10c61adcaa00ba6d4b85d30ec802bae76597915d7da4f8f094714ab0c597
r_cert_chain,Cert_0d8f7a4165441d635c559069a18245a89124d0aaebe37192b8d31edeacd2f953,Cert_c01f10c61adcaa00ba6d4b85d30ec802bae76597915d7da4f8f094714ab0c597
r_cert_chain,Cert_0db2e4166643ea2c9c5ec8bc4883e8204cb1c813f57ddb4ab59a7bb9942ccb7f,Cert_c01f10c61adcaa00ba6d4b85d30ec802bae76597915d7da4f8f094714ab0c597
r_cert_chain,Cert_0e5f34ac0fb8ddae5c15bd6859e19d375d69069e922cd8a21bead9818f894571,Cert_c01f10c61adcaa00ba6d4b85d30ec802bae76597915d7da4f8f094714ab0c597
r_cert_chain,Cert_0e90a428f6990f9a44431adc653c7028698e10196785e8cf91bb7622e1ec2aad,Cert_c01f10c61adcaa00ba6d4b85d30ec802bae76597915d7da4f8f094714ab0c597
r_cert_chain,Cert_0f058078324ca55349377aa21a4ac47f79de4ac5e0bad4b195db426126d73d0c,Cert_c01f10c61adcaa00ba6d4b85d30ec802bae76597915d7da4f8f094714ab0c597
r_cert_chain,Cert_0ffa8dbee527e180b06b77269f55666f43e590e1f63cbf6f196c63a62c9ebfd2,Cert_c01f10c61adcaa00ba6d4b85d30ec802bae76597915d7da4f8f094714ab0c597
r_asn,IP_001545d9782794a58c0bb67b8bd78e65c772392ddb6c4faa91f4b30e10cc1b13,ASN_3acb98d8043248d884b0236acff6e75a199b89dff521dcc142d59df236c7992e
r_asn,IP_00c044778e59049bd9dcd9cf1639002cf5891f041982eeef6a4e0c952c2ad87d,ASN_3acb98d8043248d884b0236acff6e75a199b89dff521dcc142d59df236c7992e
r_asn,IP_00d26778b56567d1a82b322bd5710bf49295f515093db5b9e257fd751ef34ee9,ASN_3acb98d8043248d884b0236acff6e75a199b89dff521dcc142d59df236c7992e
r_asn,IP_00d5fd185351f586f304a3cd181e59f1a2283055ef3b714b3d2250e59c6c8a0d,ASN_3acb98d8043248d884b0236acff6e75a199b89dff521dcc142d59df236c7992e
r_asn,IP_010659a0d8dbe17fff36eedb756864e95c63f7baceda78e5165ffbe7309b6df8,ASN_3acb98d8043248d884b0236acff6e75a199b89dff521dcc142d59df236c7992e
r_asn,IP_010bd99be67fbbbe2d6b71b938640645d9fddff15cfa9c3cc36f31b5ae5e194f,ASN_3acb98d8043248d884b0236acff6e75a199b89dff521dcc142d59df236c7992e
r_asn,IP_016a0e4d51d9e11d8815b66c6996b2a920fc78983c608a87429a1e8669c25899,ASN_3acb98d8043248d884b0236acff6e75a199b89dff521dcc142d59df236c7992e
r_asn,IP_0199b300d8e42fe5f8d4a571bd0b90310a16f3a9b47f9a6200a1f74026e2554c,ASN_3acb98d8043248d884b0236acff6e75a199b89dff521dcc142d59df236c7992e
r_asn,IP_022e9f778b8e04e6c27544d664aafac61bb21a4c32f952325831568c7ca9e364,ASN_3acb98d8043248d884b0236acff6e75a199b89dff521dcc142d59df236c7992e
r_asn,IP_023b5256615b6a3eff8af694b4232ecc4853853c13dc3ffd7098882d744047e7,ASN_3acb98d8043248d884b0236acff6e75a199b89dff521dcc142d59df236c7992e
r_asn,IP_041cf8906fe6b703a7d14c69aa34f971d39b3b3245821b41bb260c555138baa8,ASN_3acb98d8043248d884b0236acff6e75a199b89dff521dcc142d59df236c7992e
r_asn,IP_04795f684af422411fee090cb2edd350a5e157e9d3214b1a1ea4f1cd63e53a95,ASN_3acb98d8043248d884b0236acff6e75a199b89dff521dcc142d59df236c7992e
r_asn,IP_0490d00b7b92e4a5490203e05471780b6d03fea987fa76199f2bdacb84fa37a4,ASN_3acb98d8043248d884b0236acff6e75a199b89dff521dcc142d59df236c7992e
r_asn,IP_04a892e30db6e1d1b18c7dc74a70ba87b5886be4008c22cff026b6ae1d36e2ba,ASN_3acb98d8043248d884b0236acff6e75a199b89dff521dcc142d59df236c7992e
r_asn,IP_0597007b0893c34506c4242edca7b647a0bdf7692f537318e2a9e9d02dd4e5f2,ASN_3acb98d8043248d884b0236acff6e75a199b89dff521dcc142d59df236c7992e
r_asn,IP_05f665e4fb4f2f564318992593f26d76cde0e98b6d02b31ad613211dbb7ba202,ASN_3acb98d8043248d884b0236acff6e75a199b89dff521dcc142d59df236c7992e
r_asn,IP_060587838f846434648842c9636632912dfc43bf6a7bb9631b76e06b1067791e,ASN_3acb98d8043248d884b0236acff6e75a199b89dff521dcc142d59df236c7992e
r_asn,IP_0616468ce8c12cc2d3a4dc1dae2490da91b54d591584666dfa5c3996033fa290,ASN_3acb98d8043248d884b0236acff6e75a199b89dff521dcc142d59df236c7992e
r_asn,IP_068b77c2883c24041ffc8c48dcb9a7323e769b29caa065eb57abb8789fc2cfbe,ASN_3acb98d8043248d884b0236acff6e75a199b89dff521dcc142d59df236c7992e
r_asn,IP_06e904015e2d18e42f6e71b09465d7e58c4fedb9f12ebd5449cb77d76b4c7bef,ASN_3acb98d8043248d884b0236acff6e75a199b89dff521dcc142d59df236c7992e
r_cidr,IP_0a6e1da01400984e82ca2fd6854c502e0c2100277597f3f6e73ab510da902486,IP_CIDR_a9831fae6d260c583ab0b1086472a75f39f52ddd8c8fcb4c8f428f7f085e1022
r_asn,IP_0a6e1da01400984e82ca2fd6854c502e0c2100277597f3f6e73ab510da902486,ASN_3acb98d8043248d884b0236acff6e75a199b89dff521dcc142d59df236c7992e
r_cidr,IP_0d57b268c7f50492b0f67c1793cc81afe6300cc5fc9e4f62ec7f8426e0f1f9c1,IP_CIDR_a9831fae6d260c583ab0b1086472a75f39f52ddd8c8fcb4c8f428f7f085e1022
r_asn,IP_0d57b268c7f50492b0f67c1793cc81afe6300cc5fc9e4f62ec7f8426e0f1f9c1,ASN_3acb98d8043248d884b0236acff6e75a199b89dff521dcc142d59df236c7992e
r_cidr,IP_17aab4a9ac5903f96b2f1b298fa4e30a01b223449713acec01218de1d2f43c2d,IP_CIDR_a9831fae6d260c583ab0b1086472a75f39f52ddd8c8fcb4c8f428f7f085e1022
r_asn,IP_17aab4a9ac5903f96b2f1b298fa4e30a01b223449713acec01218de1d2f43c2d,ASN_3acb98d8043248d884b0236acff6e75a199b89dff521dcc142d59df236c7992e
r_cidr,IP_18499f568326fec02f87477e7c2b7399fe0d4e67a901a8147142b8792ce6cc62,IP_CIDR_a9831fae6d260c583ab0b1086472a75f39f52ddd8c8fcb4c8f428f7f085e1022
r_asn,IP_18499f568326fec02f87477e7c2b7399fe0d4e67a901a8147142b8792ce6cc62,ASN_3acb98d8043248d884b0236acff6e75a199b89dff521dcc142d59df236c7992e
r_cidr,IP_1ae6d750dd9ecb7727cfb62325f444025df4a4ed6d8a24a43785a4ff0046198b,IP_CIDR_a9831fae6d260c583ab0b1086472a75f39f52ddd8c8fcb4c8f428f7f085e1022
r_asn,IP_1ae6d750dd9ecb7727cfb62325f444025df4a4ed6d8a24a43785a4ff0046198b,ASN_3acb98d8043248d884b0236acff6e75a199b89dff521dcc142d59df236c7992e
r_cidr,IP_2030c5d2ad5f8e9dcfd43f09be1d2a3d2fae701804118c10672e1b7c7ede1ee5,IP_CIDR_a9831fae6d260c583ab0b1086472a75f39f52ddd8c8fcb4c8f428f7f085e1022
r_cidr,IP_2484a4b480ee5150420ab9d4852e9b2c37e2a9adb022fbe50d2f454e2f7e696e,IP_CIDR_a9831fae6d260c583ab0b1086472a75f39f52ddd8c8fcb4c8f428f7f085e1022
r_asn,IP_2484a4b480ee5150420ab9d4852e9b2c37e2a9adb022fbe50d2f454e2f7e696e,ASN_3acb98d8043248d884b0236acff6e75a199b89dff521dcc142d59df236c7992e
r_cidr,IP_2b163aca01bdbd40fb1a3780a6028d767d93029ca05d157264e27adb70b3c53a,IP_CIDR_a9831fae6d260c583ab0b1086472a75f39f52ddd8c8fcb4c8f428f7f085e1022
r_asn,IP_2b163aca01bdbd40fb1a3780a6028d767d93029ca05d157264e27adb70b3c53a,ASN_3acb98d8043248d884b0236acff6e75a199b89dff521dcc142d59df236c7992e
r_cidr,IP_2d915626370ecf186b1fe769a069f58e98996ef5a112089294dc457f084a7ffe,IP_CIDR_a9831fae6d260c583ab0b1086472a75f39f52ddd8c8fcb4c8f428f7f085e1022
r_asn,IP_2d915626370ecf186b1fe769a069f58e98996ef5a112089294dc457f084a7ffe,ASN_3acb98d8043248d884b0236acff6e75a199b89dff521dcc142d59df236c7992e
r_cidr,IP_2dd745eb5868d64759dda7d5bbbdf012b2b73b85f8e18def875c5c8ad8358bfc,IP_CIDR_a9831fae6d260c583ab0b1086472a75f39f52ddd8c8fcb4c8f428f7f085e1022
r_asn,IP_2dd745eb5868d64759dda7d5bbbdf012b2b73b85f8e18def875c5c8ad8358bfc,ASN_3acb98d8043248d884b0236acff6e75a199b89dff521dcc142d59df236c7992e
r_cidr,IP_31ebf1749f14432fd050ae99f6de6cdc0d154cfa2b6364fb9d84e72bb28443b3,IP_CIDR_a9831fae6d260c583ab0b1086472a75f39f52ddd8c8fcb4c8f428f7f085e1022
r_asn,IP_31ebf1749f14432fd050ae99f6de6cdc0d154cfa2b6364fb9d84e72bb28443b3,ASN_3acb98d8043248d884b0236acff6e75a199b89dff521dcc142d59df236c7992e
r_cidr,IP_36d4ff5a5045c0012c3376e47af151529e8ab14b5a4b8d6a70ce239a432c0733,IP_CIDR_a9831fae6d260c583ab0b1086472a75f39f52ddd8c8fcb4c8f428f7f085e1022
r_asn,IP_36d4ff5a5045c0012c3376e47af151529e8ab14b5a4b8d6a70ce239a432c0733,ASN_3acb98d8043248d884b0236acff6e75a199b89dff521dcc142d59df236c7992e
r_cidr,IP_3877affb2857cbcf282c9b30fed242feeb74cc19e18b24a5967a540b694cdfb4,IP_CIDR_a9831fae6d260c583ab0b1086472a75f39f52ddd8c8fcb4c8f428f7f085e1022
r_asn,IP_3877affb2857cbcf282c9b30fed242feeb74cc19e18b24a5967a540b694cdfb4,ASN_3acb98d8043248d884b0236acff6e75a199b89dff521dcc142d59df236c7992e
r_cidr,IP_3e068e4b46f79f19408664f5c49b39cb69898a8cba84496cc2c60a250042fb76,IP_CIDR_a9831fae6d260c583ab0b1086472a75f39f52ddd8c8fcb4c8f428f7f085e1022
r_asn,IP_3e068e4b46f79f19408664f5c49b39cb69898a8cba84496cc2c60a250042fb76,ASN_3acb98d8043248d884b0236acff6e75a199b89dff521dcc142d59df236c7992e
r_cidr,IP_3e1e8aaa0b2a5ba6003f0f0716b01c44e8298f72e6e2458fc7022b37aa1dffdc,IP_CIDR_a9831fae6d260c583ab0b1086472a75f39f52ddd8c8fcb4c8f428f7f085e1022
r_asn,IP_3e1e8aaa0b2a5ba6003f0f0716b01c44e8298f72e6e2458fc7022b37aa1dffdc,ASN_3acb98d8043248d884b0236acff6e75a199b89dff521dcc142d59df236c7992e
r_cidr,IP_3f4019afe9c82f610eef86cb94227e6de46ffd72e51369c271f8d3ea9f198214,IP_CIDR_a9831fae6d260c583ab0b1086472a75f39f52ddd8c8fcb4c8f428f7f085e1022
r_asn,IP_3f4019afe9c82f610eef86cb94227e6de46ffd72e51369c271f8d3ea9f198214,ASN_3acb98d8043248d884b0236acff6e75a199b89dff521dcc142d59df236c7992e
r_cidr,IP_4404056cfe02cac0c4d0cf5a0fa3e49167f55a231e3d304de527bd540cf480ef,IP_CIDR_a9831fae6d260c583ab0b1086472a75f39f52ddd8c8fcb4c8f428f7f085e1022
r_asn,IP_4404056cfe02cac0c4d0cf5a0fa3e49167f55a231e3d304de527bd540cf480ef,ASN_3acb98d8043248d884b0236acff6e75a199b89dff521dcc142d59df236c7992e
r_cidr,IP_46d6491ae988fcd3380bb98c1303fe18b4390150e523bf3496dc365f38a8a2b6,IP_CIDR_a9831fae6d260c583ab0b1086472a75f39f52ddd8c8fcb4c8f428f7f085e1022
r_asn,IP_46d6491ae988fcd3380bb98c1303fe18b4390150e523bf3496dc365f38a8a2b6,ASN_3acb98d8043248d884b0236acff6e75a199b89dff521dcc142d59df236c7992e
r_cidr,IP_517e2ca945f6f919a5c177a744529eefbf86aa7b3841802cac270cd593a2fbd2,IP_CIDR_a9831fae6d260c583ab0b1086472a75f39f52ddd8c8fcb4c8f428f7f085e1022
r_asn,IP_517e2ca945f6f919a5c177a744529eefbf86aa7b3841802cac270cd593a2fbd2,ASN_3acb98d8043248d884b0236acff6e75a199b89dff521dcc142d59df236c7992e
r_cidr,IP_08f56683e3735a5eb4f18e9e6b0579d49413fe0229fcfb06bdbc824e13fc4627,IP_CIDR_26ab5adadae61886e3865acfe443c8dd71211cbbedc05fb843672bc2ca3dad6a
r_asn,IP_08f56683e3735a5eb4f18e9e6b0579d49413fe0229fcfb06bdbc824e13fc4627,ASN_3acb98d8043248d884b0236acff6e75a199b89dff521dcc142d59df236c7992e
r_cidr,IP_0d5264d5a76fc24e7eb66abb506aaed4888360d95c225a86f37f79c1a4008017,IP_CIDR_26ab5adadae61886e3865acfe443c8dd71211cbbedc05fb843672bc2ca3dad6a
r_asn,IP_0d5264d5a76fc24e7eb66abb506aaed4888360d95c225a86f37f79c1a4008017,ASN_3acb98d8043248d884b0236acff6e75a199b89dff521dcc142d59df236c7992e
r_cidr,IP_11325220f9c62c02512a64a58ff90136a9f43f96ce3400cacaef948a45ad431c,IP_CIDR_26ab5adadae61886e3865acfe443c8dd71211cbbedc05fb843672bc2ca3dad6a
r_asn,IP_11325220f9c62c02512a64a58ff90136a9f43f96ce3400cacaef948a45ad431c,ASN_3acb98d8043248d884b0236acff6e75a199b89dff521dcc142d59df236c7992e
r_cidr,IP_12b0c1c06e9e8c4fc5bf31f42d7c252518ee28e03dc5fb1f935cfb09f60fb4e9,IP_CIDR_26ab5adadae61886e3865acfe443c8dd71211cbbedc05fb843672bc2ca3dad6a
r_asn,IP_12b0c1c06e9e8c4fc5bf31f42d7c252518ee28e03dc5fb1f935cfb09f60fb4e9,ASN_3acb98d8043248d884b0236acff6e75a199b89dff521dcc142d59df236c7992e
r_cidr,IP_172087f5de7443976d76e2bede279e8a827b6adbbc39379a025dc36b3ca98e3e,IP_CIDR_26ab5adadae61886e3865acfe443c8dd71211cbbedc05fb843672bc2ca3dad6a
r_asn,IP_172087f5de7443976d76e2bede279e8a827b6adbbc39379a025dc36b3ca98e3e,ASN_3acb98d8043248d884b0236acff6e75a199b89dff521dcc142d59df236c7992e
r_cidr,IP_1a0f662fff44f7138e24ed9fd99d7a8f3c7a2f08f80bf32bf394f82ffc8768a1,IP_CIDR_26ab5adadae61886e3865acfe443c8dd71211cbbedc05fb843672bc2ca3dad6a
r_asn,IP_1a0f662fff44f7138e24ed9fd99d7a8f3c7a2f08f80bf32bf394f82ffc8768a1,ASN_3acb98d8043248d884b0236acff6e75a199b89dff521dcc142d59df236c7992e
r_cidr,IP_1b5a5b70223f92c7d49774e3e071a88555774358ad41ecfee89c2d8dcf5e1aab,IP_CIDR_26ab5adadae61886e3865acfe443c8dd71211cbbedc05fb843672bc2ca3dad6a
r_asn,IP_1b5a5b70223f92c7d49774e3e071a88555774358ad41ecfee89c2d8dcf5e1aab,ASN_3acb98d8043248d884b0236acff6e75a199b89dff521dcc142d59df236c7992e
r_cidr,IP_1b849c1b3e163276e60cb21c3dd341c2c8df6c107a42f0511d8bc1b4ca1e4dd1,IP_CIDR_26ab5adadae61886e3865acfe443c8dd71211cbbedc05fb843672bc2ca3dad6a
r_cidr,IP_1de5c9db7beeee79769b3a49dd3f42f05543dc54044af2b40f8e98be9f8ec041,IP_CIDR_26ab5adadae61886e3865acfe443c8dd71211cbbedc05fb843672bc2ca3dad6a
r_asn,IP_1de5c9db7beeee79769b3a49dd3f42f05543dc54044af2b40f8e98be9f8ec041,ASN_3acb98d8043248d884b0236acff6e75a199b89dff521dcc142d59df236c7992e
r_cidr,IP_28189318f7f5ad5017b083d92e1e1dcdebdc205c16e84ee35087765471bbec44,IP_CIDR_26ab5adadae61886e3865acfe443c8dd71211cbbedc05fb843672bc2ca3dad6a
r_asn,IP_28189318f7f5ad5017b083d92e1e1dcdebdc205c16e84ee35087765471bbec44,ASN_3acb98d8043248d884b0236acff6e75a199b89dff521dcc142d59df236c7992e
r_cidr,IP_285d7c14f06be149c1e6f1f9031c45c4bd21730a4d1045ff8b10f01b235a81a7,IP_CIDR_26ab5adadae61886e3865acfe443c8dd71211cbbedc05fb843672bc2ca3dad6a
r_asn,IP_285d7c14f06be149c1e6f1f9031c45c4bd21730a4d1045ff8b10f01b235a81a7,ASN_3acb98d8043248d884b0236acff6e75a199b89dff521dcc142d59df236c7992e
r_cidr,IP_29d2662283a921771e37aea875753dfa683b180e1490545ba2b8aa92bb9bde9b,IP_CIDR_26ab5adadae61886e3865acfe443c8dd71211cbbedc05fb843672bc2ca3dad6a
r_asn,IP_29d2662283a921771e37aea875753dfa683b180e1490545ba2b8aa92bb9bde9b,ASN_3acb98d8043248d884b0236acff6e75a199b89dff521dcc142d59df236c7992e
r_cidr,IP_2b2dd7cc7b6b1242266389718d3abaad750934a39a7a1f295dc4c9177980c11a,IP_CIDR_26ab5adadae61886e3865acfe443c8dd71211cbbedc05fb843672bc2ca3dad6a
r_asn,IP_2b2dd7cc7b6b1242266389718d3abaad750934a39a7a1f295dc4c9177980c11a,ASN_3acb98d8043248d884b0236acff6e75a199b89dff521dcc142d59df236c7992e
r_cidr,IP_2d6cc2584e952de62b7d7dbabcc45e6d895cc670439e7ee2438c085583a4e4a4,IP_CIDR_26ab5adadae61886e3865acfe443c8dd71211cbbedc05fb843672bc2ca3dad6a
r_asn,IP_2d6cc2584e952de62b7d7dbabcc45e6d895cc670439e7ee2438c085583a4e4a4,ASN_3acb98d8043248d884b0236acff6e75a199b89dff521dcc142d59df236c7992e
r_cidr,IP_303a2826d5cc5ec2940acac2389b4b26e28544b3c79b3a6498cfd70b87d5deb0,IP_CIDR_26ab5adadae61886e3865acfe443c8dd71211cbbedc05fb843672bc2ca3dad6a
r_asn,IP_303a2826d5cc5ec2940acac2389b4b26e28544b3c79b3a6498cfd70b87d5deb0,ASN_3acb98d8043248d884b0236acff6e75a199b89dff521dcc142d59df236c7992e
r_cidr,IP_304e634db11c1adc929fe3613cff271a7b064f30ed8b122401870aaf04cebde0,IP_CIDR_26ab5adadae61886e3865acfe443c8dd71211cbbedc05fb843672bc2ca3dad6a
r_asn,IP_304e634db11c1adc929fe3613cff271a7b064f30ed8b122401870aaf04cebde0,ASN_3acb98d8043248d884b0236acff6e75a199b89dff521dcc142d59df236c7992e
r_cidr,IP_32754ad8b7297df0143a5e14a23e8b2d269719a90ea67f61bdf0171bd8c4bfad,IP_CIDR_26ab5adadae61886e3865acfe443c8dd71211cbbedc05fb843672bc2ca3dad6a
r_asn,IP_32754ad8b7297df0143a5e14a23e8b2d269719a90ea67f61bdf0171bd8c4bfad,ASN_3acb98d8043248d884b0236acff6e75a199b89dff521dcc142d59df236c7992e
r_cidr,IP_36adc88360626985aabaa513fade6643a114510d920ad8dc43b0ef6e7401d613,IP_CIDR_26ab5adadae61886e3865acfe443c8dd71211cbbedc05fb843672bc2ca3dad6a
r_asn,IP_36adc88360626985aabaa513fade6643a114510d920ad8dc43b0ef6e7401d613,ASN_3acb98d8043248d884b0236acff6e75a199b89dff521dcc142d59df236c7992e
r_cidr,IP_36c47af06be0d95c734bf47f223eea462ef7025b2bfe2eeb4777b08d779a8b82,IP_CIDR_26ab5adadae61886e3865acfe443c8dd71211cbbedc05fb843672bc2ca3dad6a
r_asn,IP_36c47af06be0d95c734bf47f223eea462ef7025b2bfe2eeb4777b08d779a8b82,ASN_3acb98d8043248d884b0236acff6e75a199b89dff521dcc142d59df236c7992e
r_cidr,IP_3882fac630edd19d0b2271e4e9685c3d2d0b3e8cc17eeb5390c372978db467ac,IP_CIDR_26ab5adadae61886e3865acfe443c8dd71211cbbedc05fb843672bc2ca3dad6a
r_asn,IP_3882fac630edd19d0b2271e4e9685c3d2d0b3e8cc17eeb5390c372978db467ac,ASN_3acb98d8043248d884b0236acff6e75a199b89dff521dcc142d59df236c7992e
r_cert,Domain_f46d307d274bb9a830daa368b0cd60b60b11a19245f69807b22270e54720699d,Cert_c0d00a3cff5fec1cf204007339f4e82354db0a8f3c151156ff52020f64239200
r_dns_a,Domain_f46d307d274bb9a830daa368b0cd60b60b11a19245f69807b22270e54720699d,IP_0458088d7526210a3de82f8c7bf290613c96c823d69b2c21da56ad6d5c57e3fd
r_subdomain,Domain_f46d307d274bb9a830daa368b0cd60b60b11a19245f69807b22270e54720699d,Domain_4a574ffed389ef750ce9cbac62946a3be659eb701338d7a8a6e7d6cf7a296160
r_cert,Domain_4a574ffed389ef750ce9cbac62946a3be659eb701338d7a8a6e7d6cf7a296160,Cert_c0d00a3cff5fec1cf204007339f4e82354db0a8f3c151156ff52020f64239200
r_dns_a,Domain_4a574ffed389ef750ce9cbac62946a3be659eb701338d7a8a6e7d6cf7a296160,IP_0458088d7526210a3de82f8c7bf290613c96c823d69b2c21da56ad6d5c57e3fd
r_cname,Domain_4a574ffed389ef750ce9cbac62946a3be659eb701338d7a8a6e7d6cf7a296160,Domain_f46d307d274bb9a830daa368b0cd60b60b11a19245f69807b22270e54720699d
r_cert,Domain_5aad56e78f39171b2e34e3472b6ef105094939ab63060247f3410a71d4272f9c,Cert_6724539e5c0851f37dcf91b7ac85cb35fcd9f8ba4df0107332c308aa53d63bdb
r_dns_a,Domain_5aad56e78f39171b2e34e3472b6ef105094939ab63060247f3410a71d4272f9c,IP_b93094ae54948c08956484228f9bbea8eddf052f9fba1159990bcb666ac024fd
r_dns_a,Domain_5aad56e78f39171b2e34e3472b6ef105094939ab63060247f3410a71d4272f9c,IP_be6f0363f06e36e64c83570d449198813e221309d760d578fd3c2ca85320e92e
